Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,"<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.type"">Type</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.start_time"">Start Time</span>",Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,"<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.jump_count"">Jump Count</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.total_grit"">Total Grit</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.avg_flow"">Avg Flow</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.flagged"">Flagged</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.avg_elapsed_speed"">Avg Elapsed Speed</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.dirt_distance"">Dirt Distance</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.newly_explored_distance"">Newly Explored Distance</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.newly_explored_dirt_distance"">Newly Explored Dirt Distance</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.sport_type"">Sport Type</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.total_steps"">Total Steps</span>",Media
200074670,"Sep 27, 2014, 2:06:37 PM",Explore,Ride,Exploring,5014,19.40,,,false,,,activities/200074670.gpx,70.30680084228516,,5014.0,4745.0,19404.599609375,10.399999618530273,,115.69599914550781,115.7959976196289,244.0,292.79998779296875,30.399999618530273,-0.000515341991558671,,,,,,,,80.98490142822266,428.46478271484375,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
203789919,"Oct 5, 2014, 7:16:17 PM",Afternoon Ride,Ride,Lost part of it cause phone died - add 2 miles,1450,4.87,,,false,,,activities/203789919.gpx,70.30680084228516,,1450.0,1143.0,4876.10009765625,10.100000381469727,,0.0,18.100000381469727,272.20001220703125,291.6000061035156,6.300000190734863,-0.37119799852371216,,,,,,,,66.16709899902344,84.32633209228516,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
206546649,"Oct 12, 2014, 3:24:47 PM",Browns Creek Exploration,Ride,,4289,16.77,,,false,,,activities/206546649.gpx,70.30680084228516,,4289.0,3620.0,16775.900390625,11.699999809265137,,125.39800262451172,125.5979995727539,209.6999969482422,296.0,27.299999237060547,-0.0011921899858862162,,,,,,,,97.87640380859375,395.0585021972656,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
206709516,"Oct 12, 2014, 10:40:55 PM",Round Two,Ride,,1839,9.28,,,false,,,activities/206709516.gpx,70.30680084228516,,1839.0,1780.0,9285.099609375,10.600000381469727,,49.427101135253906,49.427101135253906,272.3999938964844,296.0,14.199999809265137,0.0,,,,,,,,93.39739990234375,185.36581420898438,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
209638220,"Oct 20, 2014, 1:45:29 PM",Browns Creek,Ride,,2439,12.92,,,false,,,activities/209638220.gpx,70.30680084228516,,2439.0,2429.0,12921.400390625,13.100000381469727,,126.20899963378906,126.20899963378906,210.8000030517578,292.79998779296875,22.700000762939453,0.0,,,,,,,,114.427001953125,309.9066467285156,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
210165271,"Oct 21, 2014, 10:11:45 PM",Confusion ,Ride,,2216,12.90,,,false,,,activities/210165271.gpx,70.30680084228516,,2216.0,2202.0,12904.5,13.0,,120.55899810791016,120.45899963378906,210.39999389648438,292.79998779296875,20.299999237060547,0.000774923013523221,,,,,,,,128.41600036621094,315.2908020019531,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
211191496,"Oct 24, 2014, 8:02:08 PM",Relief?,Ride,,6844,19.66,,,false,,,activities/211191496.gpx,70.30680084228516,,6844.0,4850.0,19667.900390625,12.699999809265137,,150.59500122070312,150.4949951171875,209.60000610351562,296.0,37.5,0.0005084429867565632,,,,,,,,92.239501953125,498.80816650390625,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
211481797,"Oct 25, 2014, 3:31:34 PM",Morning Ride,Ride,,2227,9.18,,,false,,,activities/211481797.gpx,70.30680084228516,,2227.0,1985.0,9186.099609375,14.800000190734863,,38.02859878540039,37.9286003112793,272.20001220703125,296.0,10.800000190734863,0.001088600023649633,,,,,,,,76.689697265625,169.7353973388672,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
214253030,"Nov 1, 2014, 3:14:06 PM",Morning Ride,Ride,Coldddd,1208,4.36,,,false,,,activities/214253030.gpx,70.30680084228516,,1208.0,1044.0,4368.2998046875,8.300000190734863,,13.665399551391602,13.665399551391602,279.79998779296875,294.1000061035156,10.5,0.0,,,,,,,,60.47700119018555,70.39885711669922,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
264440072,"Mar 7, 2015, 6:24:15 PM",First of the Year,Ride,Take that Jesus,6339,8.64,,,false,,,activities/264440072.gpx,70.30680084228516,,6339.0,3236.0,8640.0,8.199999809265137,,25.841699600219727,31.74169921875,271.6000061035156,295.1000061035156,48.79999923706055,-0.06828700006008148,,,,,,,,44.119998931884766,159.19113159179688,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
265071835,"Mar 8, 2015, 5:48:18 PM",Day 2,Ride,,2162,8.95,,,false,,,activities/265071835.gpx,70.30680084228516,,2162.0,2106.0,8949.099609375,9.699999809265137,,75.7041015625,75.6041030883789,257.0,296.0,21.899999618530273,0.0011174300452694297,,,,,,,,74.43720245361328,174.79269409179688,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
268595752,"Mar 15, 2015, 2:44:49 PM",Morning Run,Run,Cemetery,1555,4.17,,,false,,,activities/268595752.gpx,70.30680084228516,,1555.0,1502.0,4173.2998046875,4.699999809265137,,10.07390022277832,,423.6000061035156,446.3999938964844,20.600000381469727,-0.004792369902133942,,,,,,,,,364.4305419921875,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
269251653,"Mar 16, 2015, 6:23:55 PM",Bass Lake,Ride,,4820,25.64,,,false,,,activities/269251653.gpx,70.30680084228516,,4820.0,4687.0,25647.30078125,11.100000381469727,,63.53519821166992,,414.20001220703125,444.6000061035156,33.79999923706055,0.00038990500615909696,,,,,,,,76.7780990600586,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
275349183,"Mar 28, 2015, 3:03:07 PM",Morning Ride,Ride,,2360,9.35,,,false,,,activities/275349183.gpx,70.30680084228516,,2360.0,2194.0,9354.900390625,11.0,,38.51459884643555,38.614601135253906,271.70001220703125,296.0,11.300000190734863,-0.0010689599439501762,,,,,,,,64.17250061035156,156.98582458496094,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
293162767,"Apr 26, 2015, 6:54:54 PM",Afternoon Ride,Ride,First Browns creek ,3036,14.15,,,false,,,activities/293162767.gpx,70.30680084228516,,3036.0,2931.0,14157.2998046875,12.100000381469727,,118.12999725341797,118.2300033569336,210.6999969482422,292.79998779296875,26.600000381469727,-0.0007063489756546915,,,,,,,,96.11399841308594,314.1068115234375,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
301979654,"May 10, 2015, 5:06:11 PM",Croixwood Exploration ,Ride,,4766,11.79,,,false,,,activities/301979654.gpx,70.30680084228516,,4766.0,4100.0,11789.7998046875,11.5,,53.27280044555664,53.27280044555664,270.3999938964844,296.0,34.0,0.0,,,,,,,,50.902000427246094,232.698486328125,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
306778667,"May 18, 2015, 12:13:51 AM",Evening Ride,Ride,Saw Corbz,3485,7.23,,,false,,,activities/306778667.gpx,70.30680084228516,,3485.0,1674.0,7232.89990234375,13.600000381469727,,43.542999267578125,43.542999267578125,270.8999938964844,291.70001220703125,35.599998474121094,0.0,,,,,,,,76.93499755859375,143.59994506835938,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
310276740,"May 23, 2015, 6:33:08 PM",Browns ,Ride,,2895,12.61,,,false,,,activities/310276740.gpx,70.30680084228516,,2895.0,2715.0,12615.099609375,11.600000381469727,,112.06400299072266,112.16400146484375,208.1999969482422,296.0,24.399999618530273,-0.000792700971942395,,,,,,,,103.5999984741211,313.6205139160156,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
321753889,"Jun 9, 2015, 2:44:14 PM",Croixwood ,Ride,,2233,7.24,,,false,,,activities/321753889.gpx,70.30680084228516,,2233.0,2058.0,7241.2998046875,10.300000190734863,,37.72760009765625,37.9276008605957,270.70001220703125,296.0,16.0,-0.0027619400061666965,,,,,,,,58.9556999206543,135.28387451171875,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
322917936,"Jun 11, 2015, 12:04:59 AM",Evening Ride,Ride,,2918,9.39,,,false,,,activities/322917936.gpx,70.30680084228516,,2918.0,2303.0,9396.0,10.600000381469727,,38.52000045776367,38.720001220703125,271.6000061035156,296.0,11.300000190734863,-0.002128570107743144,,,,,,,,72.12210083007812,185.19837951660156,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
326186699,"Jun 15, 2015, 7:03:09 PM",Afternoon Ride,Ride,,3417,14.51,,,false,,,activities/326186699.gpx,70.30680084228516,,3417.0,3182.0,14512.2001953125,13.300000190734863,,144.906005859375,145.1060028076172,207.6999969482422,293.79998779296875,36.099998474121094,-0.0013781499583274126,,,,,,,,92.3009033203125,327.4771423339844,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
327323123,"Jun 17, 2015, 2:35:01 PM",Morning Ride,Ride,,3401,13.54,,,false,,,activities/327323123.gpx,70.30680084228516,,3401.0,2623.0,13541.0,12.100000381469727,,125.8030014038086,125.90299987792969,208.1999969482422,296.0,24.100000381469727,-0.0007384979980997741,,,,,,,,113.9749984741211,333.33642578125,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
337253884,"Jul 1, 2015, 11:31:48 PM",Evening Ride,Ride,,2662,10.87,,,false,,,activities/337253884.gpx,70.30680084228516,,2662.0,2555.0,10872.5,11.800000190734863,,48.13159942626953,48.13159942626953,270.5,291.70001220703125,14.800000190734863,0.0,,,,,,,,77.02439880371094,219.4290313720703,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
337886595,"Jul 2, 2015, 10:12:02 PM",Afternoon Ride,Ride,,2718,8.64,,,false,,,activities/337886595.gpx,70.30680084228516,,2718.0,2039.0,8648.7001953125,10.800000190734863,,69.79440307617188,69.79440307617188,243.1999969482422,296.0,37.900001525878906,0.0,,,,,,,,89.73390197753906,204.00868225097656,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
338257704,"Jul 3, 2015, 2:36:11 PM",Emily,Ride,,3791,11.50,,,false,,,activities/338257704.gpx,70.30680084228516,,3791.0,2718.0,11506.2001953125,14.399999618530273,,57.5984001159668,57.5984001159668,272.0,291.70001220703125,14.100000381469727,0.0,,,,,,,,78.09929656982422,236.68539428710938,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
338498022,"Jul 3, 2015, 9:13:32 PM",Afternoon Ride,Ride,,529,1.32,,,false,,,activities/338498022.gpx,70.30680084228516,,529.0,520.0,1328.300048828125,9.800000190734863,,21.147600173950195,,418.8999938964844,453.5,28.5,-1.3024200201034546,,,,,,,,81.31610107421875,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
346298075,"Jul 15, 2015, 1:50:16 AM",First Run,Run,,693,2.65,,,false,,,activities/346298075.gpx,70.30680084228516,,693.0,693.0,2649.60009765625,5.199999809265137,,10.02750015258789,10.02750015258789,282.6000061035156,296.0,12.699999809265137,0.0,,,,,,,,,230.83682250976562,,,,,,,,,,,,,,,,0.0,,,2672.199951171875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
346844505,"Jul 15, 2015, 8:05:46 PM",Afternoon Run,Run,,889,3.18,,,false,,,activities/346844505.gpx,70.30680084228516,,889.0,880.0,3184.199951171875,5.400000095367432,,0.0,0.0,282.79998779296875,296.0,12.800000190734863,0.0,,,,,,,,,277.0784606933594,,,,,,,,,,,,,,,,0.0,,,3207.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
347586977,"Jul 16, 2015, 8:27:35 PM",Rain 1 mile ,Run,,457,1.84,,,false,,,activities/347586977.gpx,70.30680084228516,,457.0,444.0,1847.199951171875,7.599999904632568,,0.0,0.0,287.8999938964844,292.79998779296875,6.599999904632568,0.0,,,,,,,,,159.91510009765625,,,,,,,,,,,,,,,,0.0,,,1851.199951171875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
348759496,"Jul 18, 2015, 4:02:09 PM",Lunch Run,Run,,751,2.63,,,false,,,activities/348759496.gpx,70.30680084228516,,751.0,744.0,2631.699951171875,5.800000190734863,,0.0,-0.10000000149011612,282.70001220703125,296.0,12.800000190734863,0.003799830097705126,,,,,,,,,229.28189086914062,,,,,,,,,,,,,,,,0.0,,,2654.199951171875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
349418362,"Jul 19, 2015, 2:03:41 PM",Morning Run,Run,,433,1.85,,,false,,,activities/349418362.gpx,70.30680084228516,,433.0,433.0,1852.4000244140625,6.699999809265137,,0.0,-0.10000000149011612,288.0,292.79998779296875,5.599999904632568,0.005398400127887726,,,,,,,,,160.35565185546875,,,,,,,,,,,,,,,,0.0,,,1856.300048828125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
350867487,"Jul 21, 2015, 3:23:56 PM",Cabin ,Run,,460,1.80,,,false,,,activities/350867487.gpx,70.30680084228516,,460.0,456.0,1799.699951171875,5.800000190734863,,0.0,,396.5,404.29998779296875,12.100000381469727,-0.005556480027735233,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
354724449,"Jul 26, 2015, 7:08:52 PM",Afternoon Run,Run,,429,1.83,,,false,,,activities/354724449.gpx,70.30680084228516,,429.0,429.0,1836.5,5.599999904632568,,0.0,0.0,287.79998779296875,292.79998779296875,5.900000095367432,0.0,,,,,,,,,158.99078369140625,,,,,,,,,,,,,,,,0.0,,,1840.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
419494173,"Oct 24, 2015, 8:17:20 PM",Restarting ,Run,I am out of shape. Only 2 miles around campus. ,1031,3.26,,,false,,,activities/419494173.gpx,70.30680084228516,,1031.0,1031.0,3261.699951171875,4.699999809265137,,26.848600387573242,,274.5,293.79998779296875,17.799999237060547,0.22687600553035736,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
436903489,"Nov 21, 2015, 11:11:47 PM",Home,Run,,506,2.00,,,false,,,activities/436903489.gpx,70.30680084228516,,506.0,506.0,2003.5999755859375,6.400000095367432,,0.0,0.20000000298023224,287.29998779296875,292.79998779296875,7.900000095367432,-0.009982029907405376,,,,,,,,,173.41700744628906,,,,,,,,,,,,,,,,0.0,,,2007.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
437430053,"Nov 22, 2015, 4:18:02 PM",Morning Run,Run,,712,2.61,,,false,,,activities/437430053.gpx,70.30680084228516,,712.0,691.0,2614.5,5.900000095367432,,0.0,0.10000000149011612,282.70001220703125,296.0,12.899999618530273,-0.0038248200435191393,,,,,,,,,227.7269744873047,,,,,,,,,,,,,,,,0.0,,,2636.199951171875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
437973546,"Nov 23, 2015, 2:57:14 PM",Morning Run,Run,,460,1.85,,,false,,,activities/437973546.gpx,70.30680084228516,,460.0,460.0,1858.300048828125,6.199999809265137,,0.0,0.20000000298023224,287.20001220703125,292.79998779296875,7.300000190734863,-0.010762499645352364,,,,,,,,,160.856689453125,,,,,,,,,,,,,,,,0.0,,,1862.0999755859375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
438607662,"Nov 24, 2015, 4:54:01 PM",Morning Run,Run,,1020,3.72,,,false,,,activities/438607662.gpx,70.30680084228516,,1020.0,1020.0,3728.60009765625,6.300000190734863,,14.974200248718262,15.074199676513672,277.70001220703125,292.79998779296875,12.899999618530273,-0.0026819698978215456,,,,,,,,,324.2962646484375,,,,,,,,,,,,,,,,0.0,,,3754.10009765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
439159978,"Nov 25, 2015, 3:43:42 PM",Morning Run,Run,,445,1.83,,,false,,,activities/439159978.gpx,70.30680084228516,,445.0,445.0,1838.9000244140625,5.599999904632568,,0.0,0.0,287.0,292.79998779296875,7.5,0.0,,,,,,,,,159.22401428222656,,,,,,,,,,,,,,,,0.0,,,1843.199951171875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
