Activity ID,Activity Date,Month,Day,Year,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,"<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.type"">Type</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.start_time"">Start Time</span>",Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,"<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.jump_count"">Jump Count</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.total_grit"">Total Grit</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.avg_flow"">Avg Flow</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.flagged"">Flagged</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.avg_elapsed_speed"">Avg Elapsed Speed</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.dirt_distance"">Dirt Distance</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.newly_explored_distance"">Newly Explored Distance</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.newly_explored_dirt_distance"">Newly Explored Dirt Distance</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.sport_type"">Sport Type</span>",,,
1002610413,"May 23, 2017, 10:03:24 PM",5,23,2017,I guess we're going out again today STRONG,Run,I still can't believe my body can do this ,2234,7.77,,,FALSE,,activities/1002610413.gpx,71.66760254,,2234,2110,7772.700195,6.800000191,,20.07329941,20.67329979,271.7000122,295,18.20000076,-0.00771933,,,,,,,,,689.72052,,,,,,,,,,,,,,,,0,,,7832.700195,,,,,,,,,,,,,,,,2090655,,,,,,,,,,,,,,,,,,
1004239967,"May 24, 2017, 6:15:00 PM",5,24,2017,Time with the orchadorks at lake Calhoun ,Walk,,5400,0,,,FALSE,,,71.66760254,,5400,5400,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,2090655,,,,,,,,,,,,,,,,,,
1005043810,"May 25, 2017, 1:44:25 PM",5,25,2017,Half marathon in 47 hours ,Run,,2486,6.58,,,FALSE,,activities/1005043810.gpx,71.66760254,,2486,2161,6585.600098,4.800000191,,62.01330185,62.2132988,244,292.1000061,15.60000038,-0.00303693,,,,,,,,,589.2127686,,,,,,,,,,,,,,,,0,,,6691.299805,,,,,,,,,,,,,,,,2090655,,,,,,,,,,,,,,,,,,
1006550161,"May 26, 2017, 2:20:29 PM",5,26,2017,Stillwater Half in 23 hours ,Run,Wanted that one slower,1026,3.54,,,FALSE,,activities/1006550161.gpx,71.66760254,,1026,1000,3547.800049,4.5,,42.49919891,42.79919815,260,292.1000061,15.10000038,-0.00845594,,,,,,,,,317.118042,,,,,,,,,,,,,,,,0,,,3601.300049,,,,,,,,,,,,,,,,2090655,,,,,,,,,,,,,,,,,,
1008110005,"May 27, 2017, 1:01:02 PM",5,27,2017,Stillwater Half Marathon,Run,,6251,21.38,,,FALSE,,activities/1008110005.gpx,71.66760254,,6251,6247,21381.09961,5.099999905,,113.3610001,,251,316.2000122,27,-0.224497005,,,,,,,,,1877.911499,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,2090655,,,,,,,,,,,,,,,,,,
1008292798,"May 26, 2017, 9:28:58 PM",5,26,2017,Friends ,Ride,,900,2.89,,,FALSE,,,71.66760254,,900,900,2896.820068,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010549111,"May 28, 2017, 8:42:19 PM",5,28,2017,Recovery ride,Ride,,2700,9.65,,,FALSE,,,71.66760254,,2700,2700,9656.080078,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011350010,"May 29, 2017, 2:29:44 PM",5,29,2017,Recovery - no watch ,Run,,2100,6.43,,,FALSE,,,71.66760254,,2100,2100,6437.390137,,,,,,,,0,,,,,,,,,566.8543091,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,2090650,,,,,,,,,,,,,,,,,,
1013245111,"May 30, 2017, 6:16:21 PM",5,30,2017,Legs still burnt ,Run,,2649,7.65,,,FALSE,,activities/1013245111.gpx,71.66760254,,2649,2491,7655.700195,5.800000191,,72.95349884,,270,287.2999878,18.70000076,0.016980801,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,2090650,,,,,,,,,,,,,,,,,,
1013665371,"May 31, 2017, 12:14:01 AM",5,31,2017,Evening Hike,Hike,Test run of the Chacos,1046,1.64,,,FALSE,,activities/1013665371.gpx,71.66760254,,1046,1029,1645.300049,3.900000095,,24.77529907,,286.2000122,301.2000122,14.30000019,0.194492996,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,2090655,,,,,,,,,,,,,,,,,,
1014473651,"May 31, 2017, 2:33:04 PM",5,31,2017,BC Walk,Walk,,4935,7.24,,,FALSE,,activities/1014473651.gpx,,,4935,4743,7240.299805,2.200000048,,58.59329987,,210.8999939,261.7000122,14.69999981,0.00138116,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,2090655,,,,,,,,,,,,,,,,,,
1014951067,"May 31, 2017, 7:48:52 PM",5,31,2017,Jones and back ,Ride,,1080,5.63,,,FALSE,,,71.66760254,,1080,1080,5632.720215,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1015059228,"May 31, 2017, 8:47:43 PM",5,31,2017,Got the legs turning pretty well post-half marathon ,Run,,2345,8.43,,,FALSE,,activities/1015059228.gpx,71.66760254,,2345,2340,8434.200195,5.099999905,,68.44239807,68.44239807,263.7000122,292.1000061,16.60000038,0,,,,,,,,,749.5373535,,,,,,,,,,,,,,,,0,,,8512,,,,,,,,,,,,,,,,2090655,,,,,,,,,,,,,,,,,,
1016025536,"Jun 1, 2017, 1:54:16 PM",6,1,2017,Stillwater hill hopping - tried to brute force a Myrtle PR and obviously got humbled ,Run,,3452,10.08,,,FALSE,,activities/1016025536.gpx,71.66760254,,3452,3388,10079.7998,6.5,,211.2310028,211.6309967,212,292.1000061,26.89999962,-0.00396833,,,,,,,,,929.9123535,,,,,,,,,,,,,,,,0,,,10560.40039,,,,,,,,,,,,,,,,2090655,,,,,,,,,,,,,,,,,,
1017591098,"Jun 2, 2017, 1:33:33 PM",6,2,2017,Jog->shuffle->trudge ,Run,"That was one of the worst runs just by feel that I've had in two weeks or so. Both legs and lungs were overloaded and it felt like work from mile 1.5. Couldn't even take downhills at a faster clip. Due to yesterday's hills? Or just fatigue potentially. 

Note: watched a guy save a cat on the top of sawmill ",4472,12.16,,,FALSE,,activities/1017591098.gpx,71.66760254,,4472,4079,12165.7002,4.699999809,,126.5350037,126.8349991,208,292.1000061,44,-0.00246595,,,,,,,,,1089.14502,,,,,,,,,,,,,,,,0,,,12368.7002,,,,,,,,,,,,,,,,2090655,,,,,,,,,,,,,,,,,,
1022430073,"Jun 5, 2017, 1:56:29 PM",6,5,2017,Welcome to Muskegon,Run,,1951,6.17,,,FALSE,,activities/1022430073.gpx,71.66760254,,1951,1890,6172,4.599999905,,29.7493,,177.8000031,192.3999939,29.5,-0.00162022,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,2090655,,,,,,,,,,,,,,,,,,
1022824360,"Jun 5, 2017, 6:24:33 PM",6,5,2017,Michigan Lakeshore ,Walk,,2100,1.77,,,FALSE,,,,,2100,2100,1770.280029,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,2090655,,,,,,,,,,,,,,,,,,
1023152577,"Jun 5, 2017, 11:45:09 PM",6,5,2017,Welcome to Muskegon Pt. 2 ,Run,,2388,8.27,,,FALSE,,activities/1023152577.gpx,71.66760254,,2388,2378,8271.400391,5.300000191,,8.925000191,,190,197.1000061,5.599999905,-0.00120899,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,2090655,,,,,,,,,,,,,,,,,,
1024501420,"Jun 6, 2017, 11:15:55 PM",6,6,2017,1st Lakeshore trail exploration,Run,,2786,8.79,,,FALSE,,activities/1024501420.gpx,71.66760254,,2786,2581,8791.299805,5.900000095,,20.54750061,,177,192.3999939,5.800000191,0,,,,,,,,,775.4347534,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,2090655,,,,,,,,,,,,,,,,,,
1025413240,"Jun 7, 2017, 4:07:16 PM",6,7,2017,Day 2 Lunch,Walk,,2899,3.94,,,FALSE,,activities/1025413240.gpx,71.66760254,,2899,2859,3940.399902,2.799999952,,4.335710049,,176.8000031,180.1999969,9.100000381,-0.035529401,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,2090655,,,,,,,,,,,,,,,,,,
1025885810,"Jun 7, 2017, 8:57:22 PM",6,7,2017,Afternoon Run,Run,,1548,5.06,,,FALSE,,activities/1025885810.gpx,71.66760254,,1548,1522,5067.600098,5,,13.75380039,,185.5,192.8999939,6.5,-0.00197332,,,,,,,,,447.2304077,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,2090655,,,,,,,,,,,,,,,,,,
1028606581,"Jun 9, 2017, 6:31:40 PM",6,9,2017,5k with Tom ,Run,,2565,7.78,,,FALSE,,activities/1028606581.gpx,71.66760254,,2565,2510,7781.899902,4.599999905,,28.77860069,,179.3999939,193,26.20000076,0.00128503,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,2090655,,,,,,,,,,,,,,,,,,
1029617569,"Jun 10, 2017, 12:05:35 PM",6,10,2017,Morning Run,Run,,3988,12.28,,,FALSE,,activities/1029617569.gpx,71.66760254,,3988,3868,12279.40039,4.400000095,,19.71759987,,185.5,193.1000061,7,-0.000814372,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,2090655,,,,,,,,,,,,,,,,,,
1030164600,"Jun 10, 2017, 4:33:47 PM",6,10,2017,Silver Lake Lighthouse ,Hike,,1091,0.6,,,FALSE,,activities/1030164600.gpx,71.66760254,,1091,569,604.0999756,7.199999809,,0,,179,181.6000061,6.5,-0.165536001,,,,,,,,,53.19496155,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,2090655,,,,,,,,,,,,,,,,,,
1030231549,"Jun 10, 2017, 6:09:54 PM",6,10,2017,Silver Lake Dunes,Hike,,2665,1.88,,,FALSE,,activities/1030231549.gpx,71.66760254,,2665,1772,1882.400024,5,,50.67779922,,178.3999939,210.6999969,42.40000153,-0.568422973,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,2090655,,,,,,,,,,,,,,,,,,
1030463599,"Jun 10, 2017, 8:12:56 PM",6,10,2017,Other not recorded ,Hike,,7200,3.21,,,FALSE,,,71.66760254,,7200,7200,3218.699951,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,2090655,,,,,,,,,,,,,,,,,,
1031512800,"Jun 11, 2017, 12:05:05 PM",6,11,2017,West Lakeshore,Run,,5331,16.49,,,FALSE,,activities/1031512800.gpx,71.66760254,,5331,5142,16495.59961,4.900000095,,38.06969833,,176.1999969,189,21.60000038,-0.00121244,,,,,,,,,1456.34082,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,2090650,,,,,,,,,,,,,,,,,,
1032595627,"Jun 12, 2017, 2:27:11 AM",6,12,2017,Michigan Sunset ,Walk,,3600,3.7,,,FALSE,,,71.66760254,,3600,3600,3701.5,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,2090655,,,,,,,,,,,,,,,,,,
1034782464,"Jun 13, 2017, 4:46:06 PM",6,13,2017,Lunch Walk,Walk,,1200,1.12,,,FALSE,,,,,1200,1200,1126.540039,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,2090655,,,,,,,,,,,,,,,,,,
1035411649,"Jun 13, 2017, 10:37:24 PM",6,13,2017,Pere Marquette Dunes are awesome but heat + sand = no go,Run,Saw a tiny tiny fawn,2560,6.81,,,FALSE,,activities/1035411649.gpx,71.66760254,,2560,2338,6812.200195,5.199999809,,112.6589966,,175.1999969,225.5,48.59999847,-0.030827001,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,2090655,,,,,,,,,,,,,,,,,,
1035453676,"Jun 13, 2017, 11:44:59 PM",6,13,2017,I wanted 8 today ,Run,,1094,3.58,,,FALSE,,activities/1035453676.gpx,71.66760254,,1094,1090,3582.600098,5.099999905,,4.758329868,,190,193.1000061,9.600000381,-0.00837381,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,2090655,,,,,,,,,,,,,,,,,,
1037108752,"Jun 15, 2017, 12:06:08 AM",6,15,2017,Rain ruined,Run,,1728,5.88,,,FALSE,,activities/1037108752.gpx,71.66760254,,1728,1710,5880.299805,6.199999809,,2.135710001,,190,192.1999969,3.5,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,2090655,,,,,,,,,,,,,,,,,,
1038606778,"Jun 15, 2017, 9:35:36 PM",6,15,2017,Run fast attack hills ,Run,,3036,9.27,,,FALSE,,activities/1038606778.gpx,71.66760254,,3036,2915,9272.900391,5.300000191,,122.7679977,,177.6999969,219.8999939,49.20000076,0.00647047,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,2090655,,,,,,,,,,,,,,,,,,
1039986046,"Jun 16, 2017, 10:09:29 PM",6,16,2017,Coolest run I've ever done ,Run,,4664,9.15,,,FALSE,,activities/1039986046.gpx,71.66760254,,4664,4013,9156,6.800000191,,287.2630005,,177.5,243.6000061,49.70000076,-0.00327654,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,2090650,,,,,,,,,,,,,,,,,,
1040010818,"Jun 16, 2017, 11:59:08 PM",6,16,2017,Missed data,Run,,360,0.96,,,FALSE,,,71.66760254,,360,360,965.6079712,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,2090655,,,,,,,,,,,,,,,,,,
1040998347,"Jun 17, 2017, 1:15:37 PM",6,17,2017,Hoffmaster/Ottawa Dunes Introduction,Run,These will be my trails of choice I think...,6532,15.34,,,FALSE,,activities/1040998347.gpx,71.66760254,,6532,6278,15345.2998,4.699999809,,337.3529968,,179.8000031,236,49.40000153,-0.000651665,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,2090650,,,,,,,,,,,,,,,,,,
1043396091,"Jun 18, 2017, 8:45:08 PM",6,18,2017,Time to starting cooling down for Saturday,Run,,1110,3.61,,,FALSE,,activities/1043396091.gpx,71.66760254,,1110,1099,3610.300049,4.099999905,,3.079999924,,190,193.1000061,1.799999952,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,2090655,,,,,,,,,,,,,,,,,,
1044936120,"Jun 19, 2017, 11:17:40 PM",6,19,2017,Road legs feel weird ,Run,,2316,7.53,,,FALSE,,activities/1044936120.gpx,71.66760254,,2316,2309,7531.100098,4.699999809,,8.855119705,,190,195,10.39999962,-0.00132783,,,,,,,,,663.8671265,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,2090650,,,,,,,,,,,,,,,,,,
1048084494,"Jun 21, 2017, 9:48:33 PM",6,21,2017,Afternoon Run,Run,,2266,7.97,,,FALSE,,activities/1048084494.gpx,71.66760254,,2266,2266,7974.700195,5.199999809,,62.74530029,,175.1999969,196,18.70000076,0.00125397,,,,,,,,,708.6526489,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,2090655,,,,,,,,,,,,,,,,,,
1049660375,"Jun 22, 2017, 11:47:37 PM",6,22,2017,Evening Run,Run,,1133,3.61,,,FALSE,,activities/1049660375.gpx,71.66760254,,1133,1127,3612.399902,4.300000191,,2.130000114,,190,192.1999969,3.200000048,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,2090655,,,,,,,,,,,,,,,,,,
1051611867,"Jun 24, 2017, 11:00:50 AM",6,24,2017,Seaway Half Marathon - Muskegon,Run,All I'm thinking about are the warriors out at #ws100 kicking it off this morning ,6237,21.54,,,FALSE,,activities/1051611867.gpx,71.66760254,,6237,6218,21548.40039,5.300000191,,79.3844986,,175.1999969,192.1999969,22.5,0.000928143,,,,,,,,,1903.738525,,,,,,,,,,,,,,,,0,,,21619.5,,,,,,,,,,,,,,,,2090655,,,,,,,,,,,,,,,,,,
1053456142,"Jun 25, 2017, 1:05:26 PM",6,25,2017,Recovery - North Muskegon ,Ride,,3809,20.08,,,FALSE,,activities/1053456142.gpx,71.66760254,,3809,3653,20085.69922,9.5,,54.07619858,,177,192.3999939,10.10000038,-0.000497867,,,,,,,,72.88059998,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1055831358,"Jun 26, 2017, 10:39:50 PM",6,26,2017,Free now that the Half is done ,Run,First run with the new Teton hydration pack ,4409,10.84,,,FALSE,,activities/1055831358.gpx,71.66760254,,4409,3702,10840.5,6.800000191,,239.4689941,,175.8000031,214.6000061,49.40000153,-0.00645727,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,2090650,,,,,,,,,,,,,,,,,,
1057350170,"Jun 27, 2017, 10:36:02 PM",6,27,2017,Evening Run,Run,,2192,5.84,,,FALSE,,activities/1057350170.gpx,71.66760254,,2192,2035,5847.399902,5.800000191,,184.5370026,,176.6000061,219.3999939,50,-0.00513049,,,,,,,,,589.9700317,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,2090650,,,,,,,,,,,,,,,,,,
1060317545,"Jun 30, 2017, 12:05:55 AM",6,30,2017,Not feeling motivated ,Run,,1182,4.12,,,FALSE,,activities/1060317545.gpx,71.66760254,,1182,1175,4128.100098,6.199999809,,0,,190.8999939,193,3.200000048,-0.00726727,,,,,,,,,363.6295166,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,2090655,,,,,,,,,,,,,,,,,,
1061546266,"Jun 30, 2017, 10:48:03 PM",6,30,2017,Evening Ride,Ride,,4127,24.89,,,FALSE,,activities/1061546266.gpx,71.66760254,,4127,4050,24898.19922,9.800000191,,61.79090118,,175.3000031,192.3999939,18.10000038,-0.000401635,,,,,,,,87.34279633,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1062703491,"Jul 1, 2017, 4:02:03 PM",7,1,2017,Sleeping Bear Dunes State Park,Hike,,5757,4.27,,,FALSE,,activities/1062703491.gpx,71.66760254,,5757,4188,4277.5,6.599999905,,104.987999,,178.6999969,242.1999969,30.29999924,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,2090655,,,,,,,,,,,,,,,,,,
1063232504,"Jul 1, 2017, 8:34:41 PM",7,1,2017,Sleeping Bear Dunes State Park - Pyramid Point,Hike,,4476,3.26,,,FALSE,,activities/1063232504.gpx,71.66760254,,4476,2973,3261.5,6,,138.2409973,,214.3000031,294.7000122,47.5,-0.0275947,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,2090655,,,,,,,,,,,,,,,,,,
1065645480,"Jul 2, 2017, 7:46:19 PM",7,2,2017,Tahquamenon State Park - Lower falls ,Hike,,11690,10.13,,,FALSE,,activities/1065645480.gpx,71.66760254,,11690,9346,10133.2998,4.599999905,,103.1539993,,188.6999969,215.3999939,29.5,0.00394738,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,2090655,,,,,,,,,,,,,,,,,,
1065646872,"Jul 2, 2017, 11:00:56 PM",7,2,2017,Tahquamenon State Park- Upper falls ,Hike,,1500,1.61,,,FALSE,,,71.66760254,,1500,1500,1609.400024,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,2090655,,,,,,,,,,,,,,,,,,
1066274457,"Jul 3, 2017, 9:23:22 PM",7,3,2017,Muskallonge State Park - Superior Lakeshore,Hike,,2400,2.09,,,FALSE,,,71.66760254,,2400,2400,2092.199951,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,2090655,,,,,,,,,,,,,,,,,,
1067139903,"Jul 4, 2017, 12:39:58 PM",7,4,2017,Happy 4th!,Run,"Met Jack @ mile 9 - native to Muskegon, really nice guy",8218,18.42,,,FALSE,,activities/1067139903.gpx,71.66760254,,8218,7962,18424.80078,4.699999809,,425.696991,,174.1000061,241.6000061,48.20000076,-0.00922669,,,,,,,,,1753.144165,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,2090650,,,,,,,,,,,,,,,,,,
1071215277,"Jul 6, 2017, 10:50:31 PM",7,6,2017,Body crashed by 4,Run,,2685,9.17,,,FALSE,,activities/1071215277.gpx,71.66760254,,2685,2603,9171.200195,6.099999905,,9.782560349,,190,198,10.19999981,-0.00109037,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,2090655,,,,,,,,,,,,,,,,,,
1073519549,"Jul 8, 2017, 11:43:48 AM",7,8,2017,Big M full loop ,Run,New longest run. One of the smoothest and definitely smoothest trail runs I've ever done. So peaceful. It felt amazing. Can't believe I held that pace. ,11137,29.59,,,FALSE,,activities/1073519549.gpx,71.66760254,,11137,10521,29595.19922,5.400000095,,413.9079895,,214.8999939,317.8999939,35.09999847,-0.0047305,,,,,,,,,2683.02124,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,2090650,,,,,,,,,,,,,,,,,,
1075989708,"Jul 9, 2017, 7:36:32 PM",7,9,2017,I guess this was a recovery ride? ,Ride,,3953,24.42,,,FALSE,,activities/1075989708.gpx,71.66760254,,3953,3900,24424.30078,9.600000381,,57.11959839,,175.3000031,192.3999939,15.60000038,-0.000818857,,,,,,,,88.5460968,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1077593926,"Jul 10, 2017, 11:45:46 PM",7,10,2017,800 800 200 in the middle ,Run,,3245,10.59,,,FALSE,,activities/1077593926.gpx,71.66760254,,3245,3227,10595.59961,9.800000191,,9.798810005,,190,195.3000031,10.10000038,0.000943788,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,2090655,,,,,,,,,,,,,,,,,,
1078503077,"Jul 11, 2017, 4:22:45 PM",7,11,2017,Lunch Walk,Walk,,1722,2.16,,,FALSE,,activities/1078503077.gpx,,,1722,1645,2167.5,1.899999976,,7.813330173,,176.8000031,185,7.699999809,0.0138408,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,2090655,,,,,,,,,,,,,,,,,,
1079188927,"Jul 12, 2017, 12:12:57 AM",7,12,2017,Drop off: point to home. Legs are dead,Run,,3054,9.37,,,FALSE,,activities/1079188927.gpx,71.66760254,,3054,2997,9376.5,4.199999809,,32.11999893,,177,192.3999939,6.300000191,0.126912996,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,2090655,,,,,,,,,,,,,,,,,,
1080768123,"Jul 13, 2017, 12:28:52 AM",7,13,2017,With da interns ,Walk,,2056,1.75,,,FALSE,,activities/1080768123.gpx,71.66760254,,2056,1327,1750.199951,5,,0,,190.3999939,192.1999969,2.599999905,0.017140901,,,,,,,,,154.1165619,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,2090655,,,,,,,,,,,,,,,,,,
1082282995,"Jul 13, 2017, 11:41:50 PM",7,13,2017,Keeping light ,Run,,1286,4.18,,,FALSE,,activities/1082282995.gpx,71.66760254,,1286,1271,4183,4.800000191,,16.03800011,,177.8000031,192.1000061,14.10000038,0,,,,,,,,,371.5545959,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,2090655,,,,,,,,,,,,,,,,,,
1082873694,"Jul 14, 2017, 12:14:14 PM",7,14,2017,Morning Ride,Ride,,951,4.53,,,TRUE,,activities/1082873694.gpx,71.66760254,,951,951,4531.299805,8.100000381,,0,,176.8000031,192.3999939,3.700000048,-0.300134987,,,,,,,,55.65090179,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1083433637,"Jul 14, 2017, 7:45:57 PM",7,14,2017,"Raced our shuttle home, behind by .6 mi",Ride,,662,4.28,,,TRUE,,activities/1083433637.gpx,71.66760254,,662,651,4288,10.19999981,,14.92500019,,177.1999969,192.3999939,6,0.314832002,,,,,,,,124.2399979,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1083597637,"Jul 14, 2017, 9:54:54 PM",7,14,2017,Run/hike ,Run,,4710,8.11,,,FALSE,,activities/1083597637.gpx,71.66760254,,4710,4420,8110.600098,7.900000095,,181.3320007,,179,227.3000031,49.70000076,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,2090650,,,,,,,,,,,,,,,,,,
1083671977,"Jul 15, 2017, 12:13:19 AM",7,15,2017,Evening Walk,Walk,,2332,1.56,,,FALSE,,activities/1083671977.gpx,,,2332,1295,1568.900024,2.200000048,,0,,190.1999969,192,1.5,0.019121701,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,2090655,,,,,,,,,,,,,,,,,,
1084457085,"Jul 15, 2017, 11:59:41 AM",7,15,2017,Yeah I didn't really feel like running ,Run,,6440,14.68,,,FALSE,,activities/1084457085.gpx,71.66760254,,6440,6382,14680.7002,5.5,,339.5920105,,178.1000061,225.8999939,49.59999847,0.00136233,,,,,,,,,1396.603271,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,2090655,,,,,,,,,,,,,,,,,,
